data_type,group_id,k,n,N
fresh_produce,FP09,0,600,2436
fresh_produce,FP14,10,600,7840
fresh_produce,FP12,0,600,30000
fresh_produce,FP29,0,600,25600
fresh_produce,FP10,1,600,15120
fresh_produce,FP22,10,600,18000
fresh_produce,FP30,40,600,137580
fresh_produce,FP29,0,600,50291
fresh_produce,FP15,0,600,5568
fresh_produce,FP16,0,600,8440
fresh_produce,FP12,0,600,93625
fresh_produce,FP17,0,600,31080
fresh_produce,FP26,0,600,800
fresh_produce,FP14,0,600,22260
fresh_produce,FP17,0,600,40404
fresh_produce,FP29,0,600,94000
fresh_produce,FP09,0,600,5691
fresh_produce,FP09,0,600,1309
fresh_produce,FP10,2,600,30240
fresh_produce,FP27,0,600,59616
fresh_produce,FP23,0,600,45360
fresh_produce,FP30,0,600,120960
fresh_produce,FP01,0,600,320025
fresh_produce,FP09,0,600,7679
fresh_produce,FP30,0,600,18000
fresh_produce,FP08,0,600,7700
fresh_produce,FP26,0,600,1600
fresh_produce,FP10,0,600,33572
fresh_produce,FP23,0,600,83790
fresh_produce,FP02,0,600,50274
fresh_produce,FP02,0,600,117306
fresh_produce,FP23,0,600,29925
fresh_produce,FP28,0,600,113220
fresh_produce,FP23,0,600,83790
fresh_produce,FP02,0,600,50274
fresh_produce,FP01,0,600,390000
fresh_produce,FP30,0,600,135540
fresh_produce,FP23,0,600,56700
fresh_produce,FP02,0,600,21168
fresh_produce,FP26,0,600,800
fresh_produce,FP10,0,600,45696
fresh_produce,FP09,1,600,7581
fresh_produce,FP12,1,600,73312
fresh_produce,FP17,0,600,52920
fresh_produce,FP31,0,600,4959
fresh_produce,FP29,0,600,73800
fresh_produce,FP29,0,600,47500
fresh_produce,FP12,4,600,35688
fresh_produce,FP14,5,600,3992
fresh_produce,FP09,0,600,6517
fresh_produce,FP09,0,600,2933
fresh_produce,FP23,0,600,240040
fresh_produce,FP23,0,600,114305
fresh_produce,FP10,0,600,43232
fresh_produce,FP26,0,600,1920
fresh_produce,FP28,0,600,59040
fresh_produce,FP08,0,600,21826
fresh_produce,FP08,0,600,5442
fresh_produce,FP10,0,600,15232
fresh_produce,FP19,5,600,222480
fresh_produce,FP19,0,600,219144
fresh_produce,FP02,3,600,428652
fresh_produce,FP23,1,600,141750
fresh_produce,FP01,0,600,162750
fresh_produce,FP26,0,600,3840
fresh_produce,FP29,1,600,67880
fresh_produce,FP12,1,600,131050
fresh_produce,FP14,1,600,14350
fresh_produce,FP17,0,600,32508
fresh_produce,FP12,1,600,150000
fresh_produce,FP16,0,600,16240
fresh_produce,FP29,0,600,71780
fresh_produce,FP12,0,600,5938
fresh_produce,FP22,80,600,35796
fresh_produce,FP29,0,600,97300
fresh_produce,FP31,0,600,7410
fresh_produce,FP16,10,600,18040
fresh_produce,FP12,0,600,218125
fresh_produce,FP09,0,600,3990
fresh_produce,FP26,0,600,800
fresh_produce,FP12,0,600,28125
fresh_produce,FP29,1,600,29600
fresh_produce,FP10,2,600,29976
fresh_produce,FP23,0,600,94752
fresh_produce,FP02,0,600,33163
fresh_produce,FP28,0,600,53100
fresh_produce,FP19,0,600,211356
fresh_produce,FP10,0,600,15232
fresh_produce,FP29,0,600,62597
fresh_produce,FP12,0,600,117937
fresh_produce,FP17,0,600,37212
fresh_produce,FP16,0,600,7036
fresh_produce,FP31,0,600,7020
fresh_produce,FP14,0,600,12876
fresh_produce,FP17,0,600,40362
fresh_produce,FP29,0,600,17352
fresh_produce,FP09,0,600,3752
fresh_produce,FP09,0,600,1057
fresh_produce,FP02,10,600,112595
fresh_produce,FP23,10,600,17010
fresh_produce,FP26,0,600,1920
fresh_produce,FP23,0,600,34018
fresh_produce,FP02,0,600,37485
fresh_produce,FP23,0,600,45357
fresh_produce,FP26,0,600,800
fresh_produce,FP10,0,600,15480
fresh_produce,FP23,0,600,119700
fresh_produce,FP23,0,600,119700
fresh_produce,FP23,0,600,89775
fresh_produce,FP02,0,600,41895
fresh_produce,FP02,0,600,104958
fresh_produce,FP28,0,600,123120
fresh_produce,FP26,0,600,1920
fresh_produce,FP29,0,600,58765
fresh_produce,FP29,0,600,43100
fresh_produce,FP12,0,600,27687
fresh_produce,FP17,1,600,74928
fresh_produce,FP09,0,600,3864
fresh_produce,FP10,0,600,30464
fresh_produce,FP15,0,600,8800
fresh_produce,FP09,0,600,5467
fresh_produce,FP18,0,600,45360
fresh_produce,FP29,0,600,40000
fresh_produce,FP09,0,600,2912
fresh_produce,FP23,0,600,60005
fresh_produce,FP10,0,600,40572
fresh_produce,FP10,0,600,34188
fresh_produce,FP26,0,600,1920
fresh_produce,FP26,0,600,2133
fresh_produce,FP26,0,600,2133
fresh_produce,FP26,0,600,2133
fresh_produce,FP10,0,600,15232
fresh_produce,FP29,0,600,52625
fresh_produce,FP16,0,600,12099
fresh_produce,FP12,0,600,140312
fresh_produce,FP14,0,600,11476
fresh_produce,FP09,0,600,9366
fresh_produce,FP31,0,600,7878
fresh_produce,FP17,4,600,24864
fresh_produce,FP12,0,600,150938
fresh_produce,FP22,10,600,36000
fresh_produce,FP17,1,600,73920
fresh_produce,FP13,0,600,9880
fresh_produce,FP16,0,600,16000
fresh_produce,FP29,0,600,53900
fresh_produce,FP09,0,600,8344
fresh_produce,FP14,0,600,9652
fresh_produce,FP29,0,600,54235
fresh_produce,FP09,0,600,924
fresh_produce,FP12,3,600,28125
fresh_produce,FP29,0,600,32800
fresh_produce,FP16,0,600,5200
fresh_produce,FP14,2,600,13264
fresh_produce,FP16,0,600,24680
fresh_produce,FP17,0,600,32382
fresh_produce,FP08,0,600,8690
fresh_produce,FP09,0,600,7280
fresh_produce,FP29,0,600,54108
fresh_produce,FP18,0,600,50400
fresh_produce,FP29,0,600,55200
fresh_produce,FP10,0,600,16200
fresh_produce,FP23,5,600,119699
fresh_produce,FP26,0,600,1920
fresh_produce,FP29,0,600,56600
fresh_produce,FP09,0,600,6258
fresh_produce,FP13,0,600,1520
fresh_produce,FP10,0,600,38416
fresh_produce,FP29,0,600,65300
fresh_produce,FP12,0,600,30125
fresh_produce,FP09,0,600,6545
fresh_produce,FP12,1,600,55344
fresh_produce,FP29,0,600,59755
fresh_produce,FP16,0,600,4288
fresh_produce,FP09,0,600,5544
fresh_produce,FP01,0,600,345600
fresh_produce,FP02,1,600,160027
fresh_produce,FP27,0,600,50184
fresh_produce,FP27,0,600,59616
fresh_produce,FP19,1,600,90686
fresh_produce,FP23,2,600,66314
fresh_produce,FP27,0,600,34500
fresh_produce,FP23,0,600,45360
fresh_produce,FP02,1,600,67473
fresh_produce,FP23,0,600,90720
fresh_produce,FP02,0,600,29988
fresh_produce,FP08,0,600,16698
fresh_produce,FP08,0,600,5258
fresh_produce,FP23,0,600,46790
fresh_produce,FP19,0,600,216000
fresh_produce,FP02,2,600,134946
fresh_produce,FP23,2,600,102060
fresh_produce,FP27,5,600,108938
fresh_produce,FP01,0,600,375000
fresh_produce,FP29,0,600,60800
fresh_produce,FP12,0,600,55000
fresh_produce,FP14,0,600,13040
fresh_produce,FP09,0,600,7315
fresh_produce,FP31,0,600,7800
fresh_produce,FP17,0,600,40320
fresh_produce,FP12,0,600,107500
fresh_produce,FP10,0,600,16200
fresh_produce,FP22,5,600,17952
fresh_produce,FP29,0,600,28700
fresh_produce,FP16,0,600,14320
fresh_produce,FP14,0,600,10254
fresh_produce,FP29,5,600,73139
fresh_produce,FP09,0,600,6825
fresh_produce,FP12,0,600,28125
fresh_produce,FP29,0,600,34400
fresh_produce,FP16,0,600,13200
fresh_produce,FP26,0,600,2133
fresh_produce,FP26,0,600,2133
fresh_produce,FP26,0,600,2133
fresh_produce,FP23,10,600,114305
fresh_produce,FP09,0,600,6671
fresh_produce,FP29,0,600,61245
fresh_produce,FP16,0,600,12348
fresh_produce,FP17,0,600,29148
fresh_produce,FP12,0,600,86606
fresh_produce,FP13,0,600,3382
fresh_produce,FP17,0,600,28812
fresh_produce,FP29,0,600,66000
fresh_produce,FP09,0,600,7791
fresh_produce,FP23,0,600,82467
fresh_produce,FP02,0,600,49480
fresh_produce,FP23,0,600,119700
fresh_produce,FP23,0,600,35910
fresh_produce,FP02,5,600,96558
fresh_produce,FP23,2,600,119700
fresh_produce,FP29,0,600,80000
fresh_produce,FP26,0,600,1920
fresh_produce,FP02,0,600,29988
fresh_produce,FP23,0,600,187110
fresh_produce,FP19,0,600,207360
fresh_produce,FP23,0,600,34020
fresh_produce,FP02,0,600,59976
fresh_produce,FP01,0,600,235125
fresh_produce,FP26,0,600,1728
fresh_produce,FP13,0,600,3762
fresh_produce,FP29,1,600,63880
fresh_produce,FP09,0,600,5264
fresh_produce,FP29,0,600,71400
fresh_produce,FP12,0,600,33125
fresh_produce,FP17,1,600,74760
fresh_produce,FP09,0,600,4091
fresh_produce,FP23,0,600,120000
fresh_produce,FP23,0,600,120020
fresh_produce,FP19,0,600,93312
fresh_produce,FP23,0,600,45360
fresh_produce,FP02,0,600,33159
fresh_produce,FP23,10,600,94752
fresh_produce,FP19,1,600,222480
fresh_produce,FP29,0,600,15400
fresh_produce,FP13,1,600,4940
fresh_produce,FP12,0,600,9500
fresh_produce,FP23,0,600,165060
fresh_produce,FP30,0,600,120000
fresh_produce,FP30,0,600,127380
fresh_produce,FP02,0,600,187236
fresh_produce,FP09,0,600,5698
fresh_produce,FP14,0,600,11640
fresh_produce,FP13,0,600,2242
fresh_produce,FP12,0,600,74844
fresh_produce,FP29,0,600,72408
fresh_produce,FP17,0,600,45696
fresh_produce,FP12,0,600,159844
fresh_produce,FP31,0,600,5070
fresh_produce,FP29,0,600,62700
fresh_produce,FP16,1,600,18000
fresh_produce,FP12,10,600,125000
fresh_produce,FP13,10,600,5700
fresh_produce,FP09,1,600,1211
fresh_produce,FP14,0,600,25444
fresh_produce,FP29,0,600,70600
fresh_produce,FP16,0,600,21520
fresh_produce,FP09,0,600,6440
fresh_produce,FP10,0,600,16200
fresh_produce,FP09,0,600,1092
fresh_produce,FP12,0,600,28125
fresh_produce,FP29,0,600,20800
fresh_produce,FP16,0,600,20000
fresh_produce,FP23,0,600,113400
fresh_produce,FP23,3,600,113400
fresh_produce,FP23,0,600,34020
fresh_produce,FP02,1,600,89964
fresh_produce,FP08,0,600,13910
fresh_produce,FP09,0,600,6937
fresh_produce,FP29,0,600,74369
fresh_produce,FP16,0,600,7478
fresh_produce,FP12,0,600,96719
fresh_produce,FP17,0,600,15095
fresh_produce,FP30,3,600,16800
fresh_produce,FP13,0,600,2280
fresh_produce,FP17,0,600,29400
fresh_produce,FP29,0,600,77500
fresh_produce,FP15,0,600,6240
fresh_produce,FP09,0,600,6797
fresh_produce,FP09,0,600,945
fresh_produce,FP27,0,600,41250
fresh_produce,FP02,0,600,168028
fresh_produce,FP02,0,600,16758
fresh_produce,FP23,0,600,95760
fresh_produce,FP19,2,600,193992
fresh_produce,FP23,10,600,120020
fresh_produce,FP23,0,600,90015
fresh_produce,FP23,0,600,334845
fresh_produce,FP19,0,600,207360
fresh_produce,FP02,0,600,33516
fresh_produce,FP23,0,600,95760
fresh_produce,FP26,0,600,1920
fresh_produce,FP29,0,600,83800
fresh_produce,FP12,5,600,25000
fresh_produce,FP12,10,600,30750
fresh_produce,FP29,0,600,69000
fresh_produce,FP12,2,600,63125
fresh_produce,FP17,0,600,78498
fresh_produce,FP29,0,600,34500
fresh_produce,FP09,0,600,2800
fresh_produce,FP10,0,600,16712
fresh_produce,FP01,0,600,216288
fresh_produce,FP01,0,600,81000
fresh_produce,FP01,0,600,40500
fresh_produce,FP02,0,600,182574
fresh_produce,FP23,0,600,85050
fresh_produce,FP27,0,600,104499
fresh_produce,FP27,0,600,55497
fresh_produce,FP27,0,600,55497
fresh_produce,FP30,5,600,90000
fresh_produce,FP08,0,600,26160
fresh_produce,FP08,0,600,5100
fresh_produce,FP30,3,600,134310
fresh_produce,FP19,0,600,264936
fresh_produce,FP19,0,600,264936
fresh_produce,FP19,12,600,264936
fresh_produce,FP26,0,600,1440
fresh_produce,FP26,0,600,1920
fresh_produce,FP19,0,600,219468
fresh_produce,FP23,0,600,119695
fresh_produce,FP14,0,600,23958
fresh_produce,FP09,0,600,4711
fresh_produce,FP12,6,600,28125
fresh_produce,FP29,0,600,23200
fresh_produce,FP16,3,600,16600
fresh_produce,FP19,2,600,151200
fresh_produce,FP23,2,600,33210
fresh_produce,FP19,0,600,216000
fresh_produce,FP27,0,600,53136
fresh_produce,FP23,0,600,114305
fresh_produce,FP19,0,600,222480
fresh_produce,FP30,0,600,120960
fresh_produce,FP01,0,600,335550
fresh_produce,FP29,0,600,53885
fresh_produce,FP12,0,600,78375
fresh_produce,FP17,0,600,10676
fresh_produce,FP16,0,600,11835
fresh_produce,FP09,0,600,6055
fresh_produce,FP29,0,600,58600
fresh_produce,FP16,0,600,20040
fresh_produce,FP27,0,600,41234
fresh_produce,FP27,0,600,48750
fresh_produce,FP27,0,600,41166
fresh_produce,FP27,0,600,54906
fresh_produce,FP27,0,600,41908
fresh_produce,FP19,2,600,207360
fresh_produce,FP23,0,600,306495
fresh_produce,FP02,0,600,172431
fresh_produce,FP19,0,600,220452
fresh_produce,FP23,0,600,120020
fresh_produce,FP23,0,600,74300
fresh_produce,FP30,4,600,120960
fresh_produce,FP23,0,600,119700
fresh_produce,FP02,0,600,48982
fresh_produce,FP23,0,600,57624
fresh_produce,FP02,0,600,107762
fresh_produce,FP23,4,600,18111
fresh_produce,FP02,0,600,52479
fresh_produce,FP23,0,600,62370
fresh_produce,FP29,0,600,39200
fresh_produce,FP12,0,600,37500
fresh_produce,FP29,0,600,52200
fresh_produce,FP12,15,600,33750
fresh_produce,FP14,0,600,2220
fresh_produce,FP17,0,600,45696
fresh_produce,FP17,0,600,98868
fresh_produce,FP29,0,600,36585
fresh_produce,FP16,0,600,2872
fresh_produce,FP09,0,600,4186
fresh_produce,FP27,0,600,50430
fresh_produce,FP02,2,600,10150
fresh_produce,FP19,2,600,185664
fresh_produce,FP23,2,600,1450
fresh_produce,FP30,0,600,131250
fresh_produce,FP02,0,600,168028
fresh_produce,FP01,0,600,195000
fresh_produce,FP29,0,600,31210
fresh_produce,FP12,0,600,99875
fresh_produce,FP14,0,600,9144
fresh_produce,FP09,0,600,6398
fresh_produce,FP14,0,600,13160
fresh_produce,FP17,0,600,31920
fresh_produce,FP12,0,600,71812
fresh_produce,FP29,0,600,47500
fresh_produce,FP09,0,600,7217
fresh_produce,FP29,0,600,66700
fresh_produce,FP16,0,600,13360
fresh_produce,FP12,0,600,90625
fresh_produce,FP13,2,600,3800
fresh_produce,FP17,0,600,46200
fresh_produce,FP19,0,600,21888
fresh_produce,FP19,0,600,21888
fresh_produce,FP19,0,600,207936
fresh_produce,FP19,0,600,207936
fresh_produce,FP19,0,600,121332
fresh_produce,FP23,1,600,50555
fresh_produce,FP26,0,600,1920
fresh_produce,FP30,5,600,120000
fresh_produce,FP02,2,600,174888
fresh_produce,FP23,5,600,158760
fresh_produce,FP27,1,600,59616
fresh_produce,FP26,2,600,2133
fresh_produce,FP19,4,600,183600
fresh_produce,FP23,0,600,17010
fresh_produce,FP29,0,600,29670
fresh_produce,FP12,0,600,91500
fresh_produce,FP16,0,600,11771
fresh_produce,FP17,0,600,23100
fresh_produce,FP09,0,600,6230
fresh_produce,FP29,0,600,55200
fresh_produce,FP14,0,600,11920
fresh_produce,FP16,0,600,17280
fresh_produce,FP13,0,600,1132
fresh_produce,FP17,0,600,25746
fresh_produce,FP30,2,600,122100
fresh_produce,FP01,0,600,390000
fresh_produce,FP23,2,600,119700
fresh_produce,FP27,0,600,44280
fresh_produce,FP08,0,600,8870
fresh_produce,FP23,0,600,6300
fresh_produce,FP19,0,600,57600
fresh_produce,FP23,0,600,32400
fresh_produce,FP26,0,600,2133
fresh_produce,FP23,1,600,101175
fresh_produce,FP23,1,600,38340
fresh_produce,FP02,0,600,119952
fresh_produce,FP23,0,600,34020
fresh_produce,FP23,0,600,34020
fresh_produce,FP19,5,600,222480
fresh_produce,FP23,0,600,378145
fresh_produce,FP19,0,600,186624
fresh_produce,FP02,0,600,14994
fresh_produce,FP23,0,600,17010
fresh_produce,FP02,0,600,52479
fresh_produce,FP23,0,600,113400
fresh_produce,FP23,0,600,108018
fresh_produce,FP02,0,600,16758
fresh_produce,FP23,0,600,120020
fresh_produce,FP29,1,600,49500
fresh_produce,FP17,0,600,72786
fresh_produce,FP16,2,600,5900
fresh_produce,FP29,0,600,38000
fresh_produce,FP12,0,600,53500
fresh_produce,FP09,0,600,4662
fresh_produce,FP29,0,600,40400
fresh_produce,FP08,0,600,20328
fresh_produce,FP08,0,600,5610
fresh_produce,FP27,3,600,120999
fresh_produce,FP23,0,600,23940
fresh_produce,FP02,1,600,134064
fresh_produce,FP27,3,600,54906
fresh_produce,FP23,0,600,95760
fresh_produce,FP19,1,600,46416
fresh_produce,FP23,1,600,115000
fresh_produce,FP23,1,600,115000
fresh_produce,FP19,8,600,21408
fresh_produce,FP19,12,600,21888
fresh_produce,FP02,0,600,9814
fresh_produce,FP19,4,600,176628
fresh_produce,FP23,0,600,10510
fresh_produce,FP19,3,600,223728
fresh_produce,FP01,1,600,374250
fresh_produce,FP29,0,600,26250
fresh_produce,FP16,0,600,13936
fresh_produce,FP12,0,600,46531
fresh_produce,FP14,0,600,10000
fresh_produce,FP09,0,600,7000
fresh_produce,FP14,0,600,10560
fresh_produce,FP17,0,600,24360
fresh_produce,FP12,0,600,124375
fresh_produce,FP29,0,600,42800
fresh_produce,FP09,0,600,4739
fresh_produce,FP13,10,600,1102
fresh_produce,FP23,0,600,119700
fresh_produce,FP19,2,600,88992
fresh_produce,FP23,0,600,65835
fresh_produce,FP19,0,600,222480
fresh_produce,FP19,0,600,222480
fresh_produce,FP19,0,600,222480
fresh_produce,FP23,0,600,119700
fresh_produce,FP26,0,600,1920
fresh_produce,FP30,1,600,92334
fresh_produce,FP01,0,600,333300
fresh_produce,FP29,0,600,27175
fresh_produce,FP12,0,600,115950
fresh_produce,FP17,0,600,32735
fresh_produce,FP16,0,600,11945
fresh_produce,FP09,0,600,3472
fresh_produce,FP29,1,600,48200
fresh_produce,FP14,0,600,16200
fresh_produce,FP17,0,600,40824
fresh_produce,FP13,0,600,1129
fresh_produce,FP09,0,600,4424
fresh_produce,FP27,0,600,48750
fresh_produce,FP26,10,600,1920
fresh_produce,FP23,12,600,45360
fresh_produce,FP02,13,600,59976
fresh_produce,FP23,0,600,114305
fresh_produce,FP23,0,600,114305
fresh_produce,FP23,0,600,62870
fresh_produce,FP23,5,600,119700
fresh_produce,FP01,0,600,345600
fresh_produce,FP29,0,600,28742
fresh_produce,FP12,0,600,85687
fresh_produce,FP14,3,600,7808
fresh_produce,FP12,5,600,62500
fresh_produce,FP29,0,600,53900
fresh_produce,FP17,0,600,64680
fresh_produce,FP12,0,600,29250
fresh_produce,FP12,1,600,57625
fresh_produce,FP17,5,600,65184
fresh_produce,FP29,0,600,43510
fresh_produce,FP09,0,600,3675
fresh_produce,FP23,0,600,120020
fresh_produce,FP02,2,600,29988
fresh_produce,FP23,0,600,42120
fresh_produce,FP23,1,600,31590
fresh_produce,FP19,1,600,23040
fresh_produce,FP23,0,600,118800
fresh_produce,FP14,0,600,8300
fresh_produce,FP12,0,600,112875
fresh_produce,FP29,0,600,48000
fresh_produce,FP13,10,600,1505
fresh_produce,FP09,0,600,3409
fresh_produce,FP16,2,600,11840
fresh_produce,FP29,0,600,22900
fresh_produce,FP09,0,600,6188
fresh_produce,FP19,26,600,207936
fresh_produce,FP02,1,600,16667
fresh_produce,FP23,12,600,106975
fresh_produce,FP19,0,600,222480
fresh_produce,FP19,1,600,222480
fresh_produce,FP19,2,600,222480
fresh_produce,FP23,5,600,119385
fresh_produce,FP23,5,600,119700
fresh_produce,FP19,2,600,222480
fresh_produce,FP26,12,600,1920
fresh_produce,FP26,0,600,1920
fresh_produce,FP26,0,600,1536
fresh_produce,FP26,3,600,1920
fresh_produce,FP26,0,600,1920
fresh_produce,FP26,0,600,1920
fresh_produce,FP29,0,600,65500
fresh_produce,FP19,1,600,213840
fresh_produce,FP23,0,600,51030
fresh_produce,FP23,0,600,113400
fresh_produce,FP19,0,600,202176
fresh_produce,FP23,0,600,102060
fresh_produce,FP02,0,600,14994
fresh_produce,FP23,0,600,113400
fresh_produce,FP02,1,600,149940
fresh_produce,FP19,0,600,404352
fresh_produce,FP23,0,600,85050
fresh_produce,FP02,1,600,29988
fresh_produce,FP23,0,600,56700
fresh_produce,FP02,1,600,74970
fresh_produce,FP27,0,600,53679
fresh_produce,FP26,0,600,1728
fresh_produce,FP23,0,600,41895
fresh_produce,FP02,0,600,75411
fresh_produce,FP19,5,600,46080
fresh_produce,FP23,0,600,119700
fresh_produce,FP23,0,600,119700
fresh_produce,FP08,0,600,13050
fresh_produce,FP04,0,600,504000
fresh_produce,FP29,0,600,32700
fresh_produce,FP09,0,600,5075
fresh_produce,FP29,0,600,57000
fresh_produce,FP14,0,600,13086
fresh_produce,FP09,0,600,4403
fresh_produce,FP30,0,600,125294
fresh_produce,FP23,0,600,119700
fresh_produce,FP27,10,600,47106
fresh_produce,FP27,0,600,45365
fresh_produce,FP23,4,600,59850
fresh_produce,FP02,2,600,83790
fresh_produce,FP02,2,600,335160
fresh_produce,FP19,0,600,134784
fresh_produce,FP19,0,600,69660
fresh_produce,FP19,0,600,207360
fresh_produce,FP19,0,600,213840
fresh_produce,FP02,0,600,22491
fresh_produce,FP23,0,600,436590
fresh_produce,FP23,0,600,114300
fresh_produce,FP29,0,600,82700
fresh_produce,FP12,0,600,8750
fresh_produce,FP29,0,600,57280
fresh_produce,FP09,0,600,3283
fresh_produce,FP08,0,600,25630
fresh_produce,FP08,0,600,5335
fresh_produce,FP19,0,600,207936
fresh_produce,FP23,0,600,119700
fresh_produce,FP19,0,600,207936
fresh_produce,FP27,1,600,57028
fresh_produce,FP23,1,600,119700
fresh_produce,FP27,0,600,164823
fresh_produce,FP23,5,600,49900
fresh_produce,FP02,5,600,72261
fresh_produce,FP02,0,600,168028
fresh_produce,FP19,0,600,222480
fresh_produce,FP02,0,600,29988
fresh_produce,FP23,0,600,79380
fresh_produce,FP19,0,600,54000
fresh_produce,FP23,0,600,85050
fresh_produce,FP23,0,600,48385
fresh_produce,FP02,0,600,104223
fresh_produce,FP26,0,600,1920
fresh_produce,FP30,0,600,134310
fresh_produce,FP26,0,600,1920
fresh_produce,FP07,0,600,14300
fresh_produce,FP14,0,600,8040
fresh_produce,FP12,0,600,118369
fresh_produce,FP29,0,600,59200
fresh_produce,FP17,1,600,45940
fresh_produce,FP09,0,600,5285
fresh_produce,FP29,0,600,27100
fresh_produce,FP12,3,600,86875
fresh_produce,FP13,0,600,3800
fresh_produce,FP14,0,600,2960
fresh_produce,FP23,2,600,6300
fresh_produce,FP29,0,600,82800
fresh_produce,FP15,0,600,4000
fresh_produce,FP16,1,600,12000
fresh_produce,FP09,0,600,3423
fresh_produce,FP29,0,600,24800
fresh_produce,FP16,0,600,15400
fresh_produce,FP19,1,600,230400
fresh_produce,FP26,0,600,2133
fresh_produce,FP26,0,600,1920
fresh_produce,FP09,0,600,2429
fresh_produce,FP29,0,600,54024
fresh_produce,FP12,0,600,55812
fresh_produce,FP16,2,600,7488
fresh_produce,FP17,2,600,12852
fresh_produce,FP29,0,600,64100
fresh_produce,FP17,2,600,61320
fresh_produce,FP16,2,600,14800
fresh_produce,FP09,0,600,3136
fresh_produce,FP02,2,600,9702
fresh_produce,FP23,3,600,66420
fresh_produce,FP01,0,600,402000
fresh_produce,FP26,2,600,2133
fresh_produce,FP26,2,600,2133
fresh_produce,FP23,0,600,114305
fresh_produce,FP23,2,600,66304
fresh_produce,FP19,0,600,90672
fresh_produce,FP19,8,600,207936
fresh_produce,FP23,0,600,114305
fresh_produce,FP23,0,600,113400
fresh_produce,FP02,0,600,52479
fresh_produce,FP23,4,600,56700
fresh_produce,FP01,0,600,195585
fresh_produce,FP23,0,600,143730
fresh_produce,FP19,0,600,87552
fresh_produce,FP19,3,600,207936
fresh_produce,FP30,2,600,126000
fresh_produce,FP23,7,600,306180
fresh_produce,FP19,3,600,373248
fresh_produce,FP02,10,600,44982
fresh_produce,FP19,0,600,238080
fresh_produce,FP23,0,600,240040
fresh_produce,FP23,0,600,6300
fresh_produce,FP23,0,600,68040
fresh_produce,FP02,0,600,39690
fresh_produce,FP19,12,600,207936
fresh_produce,FP19,23,600,207936
fresh_produce,FP19,0,600,222480
fresh_produce,FP27,0,600,98633
fresh_produce,FP29,0,600,92200
fresh_produce,FP14,20,600,3340
fresh_produce,FP17,0,600,49560
fresh_produce,FP13,0,600,1596
fresh_produce,FP09,0,600,4879
fresh_produce,FP09,0,600,8600
fresh_produce,FP29,1,600,123500
fresh_produce,FP12,12,600,93750
fresh_produce,FP12,0,600,36356
fresh_produce,FP17,3,600,70224
fresh_produce,FP13,0,600,2622
fresh_produce,FP29,0,600,66715
fresh_produce,FP09,0,600,2849
fresh_produce,FP23,0,600,119700
fresh_produce,FP26,0,600,3840
fresh_produce,FP29,0,600,45131
fresh_produce,FP12,0,600,102000
fresh_produce,FP14,4,600,14504
fresh_produce,FP13,0,600,3690
fresh_produce,FP09,0,600,6678
fresh_produce,FP14,0,600,11868
fresh_produce,FP12,0,600,146375
fresh_produce,FP29,0,600,90100
fresh_produce,FP13,0,600,1862
fresh_produce,FP09,0,600,6783
fresh_produce,FP19,0,600,222480
fresh_produce,FP27,0,600,41250
fresh_produce,FP23,0,600,119695
fresh_produce,FP27,0,600,42936
fresh_produce,FP19,10,600,222480
fresh_produce,FP19,1,600,222480
fresh_produce,FP23,0,600,119170
fresh_produce,FP19,9,600,222480
fresh_produce,FP19,12,600,222480
fresh_produce,FP19,8,600,222480
fresh_produce,FP01,0,600,50250
fresh_produce,FP19,0,600,109771
fresh_produce,FP23,0,600,39293
fresh_produce,FP19,0,600,222480
fresh_produce,FP19,3,600,222480
fresh_produce,FP19,3,600,222480
fresh_produce,FP29,0,600,111700
fresh_produce,FP16,0,600,14800
fresh_produce,FP12,0,600,131250
fresh_produce,FP13,0,600,3800
fresh_produce,FP09,0,600,5586
fresh_produce,FP19,1,600,222480
fresh_produce,FP29,0,600,30960
fresh_produce,FP09,0,600,3514
fresh_produce,FP01,0,600,245085
fresh_produce,FP01,0,600,67500
fresh_produce,FP01,0,600,27000
fresh_produce,FP29,0,600,91650
fresh_produce,FP12,0,600,119812
fresh_produce,FP17,0,600,39900
fresh_produce,FP16,0,600,11833
fresh_produce,FP04,0,600,468000
fresh_produce,FP29,0,600,98100
fresh_produce,FP14,0,600,18952
fresh_produce,FP16,5,600,21920
fresh_produce,FP09,0,600,5173
fresh_produce,FP23,1,600,119700
fresh_produce,FP23,0,600,107820
fresh_produce,FP30,1,600,119220
fresh_produce,FP23,0,600,62785
fresh_produce,FP02,0,600,84931
fresh_produce,FP23,0,600,119700
fresh_produce,FP30,0,600,134310
fresh_produce,FP27,0,600,53136
fresh_produce,FP26,0,600,960
fresh_produce,FP26,0,600,960
fresh_produce,FP26,0,600,1152
fresh_produce,FP26,0,600,768
fresh_produce,FP23,0,600,78739
fresh_produce,FP19,0,600,107678
fresh_produce,FP23,0,600,125735
fresh_produce,FP23,1,600,125735
fresh_produce,FP02,0,600,37485
fresh_produce,FP23,0,600,79380
fresh_produce,FP19,0,600,207936
fresh_produce,FP19,0,600,207936
fresh_produce,FP23,0,600,371070
fresh_produce,FP19,0,600,34560
fresh_produce,FP02,1,600,130074
fresh_produce,FP08,0,600,12310
fresh_produce,FP29,0,600,64090
fresh_produce,FP12,5,600,37000
fresh_produce,FP09,0,600,5747
fresh_produce,FP29,1,600,60900
fresh_produce,FP12,0,600,31938
fresh_produce,FP08,1,600,27960
